From Date,To Date,Ozone,CO,SO2,NO2,PM10,PM2.5,State,City,Station
17-05-2023 00:00,18-05-2023 00:00,13.2,1.23,24.19,120.39,337.59,100.98,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
18-05-2023 00:00,19-05-2023 00:00,22.41,1.85,18.81,86.53,174.8,48.4,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
19-05-2023 00:00,20-05-2023 00:00,22.78,2.51,26.61,128.48,231.77,90.18,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
20-05-2023 00:00,21-05-2023 00:00,20.12,2.61,34.74,163.25,265.19,105.51,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
21-05-2023 00:00,22-05-2023 00:00,28.22,1.09,19.97,193.9,331.13,117.61,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
22-05-2023 00:00,23-05-2023 00:00,14.15,1.04,36.15,144.16,318.48,89.34,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
23-05-2023 00:00,24-05-2023 00:00,14.8,,23.08,111.75,277.42,59.95,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
24-05-2023 00:00,25-05-2023 00:00,11.53,,16.23,106.96,138.19,24.74,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
25-05-2023 00:00,26-05-2023 00:00,13.41,,16.36,154.51,168.05,27.64,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
26-05-2023 00:00,27-05-2023 00:00,8.93,0.67,15.98,152.49,137.9,26.81,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
27-05-2023 00:00,28-05-2023 00:00,6.84,,15.29,137.05,185,41.5,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
28-05-2023 00:00,29-05-2023 00:00,7.79,,15.29,141.51,246.27,67.75,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
29-05-2023 00:00,30-05-2023 00:00,7,0.52,12.36,139.69,196.66,45.09,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
30-05-2023 00:00,31-05-2023 00:00,6.92,0.29,13.77,143.68,128.78,47.19,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
31-05-2023 00:00,01-06-2023 00:00,6.66,0.1,14.19,134.61,142.38,51.25,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
01-06-2023 00:00,02-06-2023 00:00,6.65,,15.16,141.44,170.52,63.35,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
02-06-2023 00:00,03-06-2023 00:00,7.79,0.4,14.09,144.52,140.3,40.53,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
03-06-2023 00:00,04-06-2023 00:00,7.68,0.54,13.69,123.34,223.04,103.55,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
04-06-2023 00:00,05-06-2023 00:00,12.06,0.52,15.24,133.79,219.84,103.27,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
05-06-2023 00:00,06-06-2023 00:00,12.41,1.43,22.56,123.44,243.03,79.36,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
06-06-2023 00:00,07-06-2023 00:00,14.64,2.06,30.09,103.73,,173,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
07-06-2023 00:00,08-06-2023 00:00,14.04,3.37,26.44,120.98,291.19,70.04,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
08-06-2023 00:00,09-06-2023 00:00,18.42,3.3,26.73,118.36,178.59,50.42,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
09-06-2023 00:00,10-06-2023 00:00,11.42,1.89,20.89,113.24,205.81,56.89,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
10-06-2023 00:00,11-06-2023 00:00,9.65,2.22,20.92,103.4,198.91,49.76,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
11-06-2023 00:00,12-06-2023 00:00,13.96,2.04,16.62,87.86,184.98,47.44,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
12-06-2023 00:00,13-06-2023 00:00,12.8,2.58,22.96,99.3,254.38,45.54,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
13-06-2023 00:00,14-06-2023 00:00,8.84,1.54,17.42,86.68,279.14,52.51,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
14-06-2023 00:00,15-06-2023 00:00,8.48,1.72,47.07,84.4,253.1,47.3,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
15-06-2023 00:00,16-06-2023 00:00,9.95,3.01,16.79,96.45,204.59,45.11,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
16-06-2023 00:00,17-06-2023 00:00,8.71,3.68,21.62,87.14,170.21,45.82,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
17-06-2023 00:00,18-06-2023 00:00,8.39,4.28,16.25,88.81,196.55,62.9,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
18-06-2023 00:00,19-06-2023 00:00,15.04,1.64,12.77,56.07,115.15,39.96,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
19-06-2023 00:00,20-06-2023 00:00,5.46,2.18,11.81,100.12,160.85,50.92,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
20-06-2023 00:00,21-06-2023 00:00,16.08,1.79,15.37,62.13,137.36,50.13,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
21-06-2023 00:00,22-06-2023 00:00,15.24,2.05,15.31,96.6,132.78,42.16,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
22-06-2023 00:00,23-06-2023 00:00,26.55,2.04,14.14,115.36,228.41,59.87,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
23-06-2023 00:00,24-06-2023 00:00,15.84,2.68,14.42,96.92,196.21,56.97,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
24-06-2023 00:00,25-06-2023 00:00,20.36,2.1,20.83,77.41,157.74,49.82,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
25-06-2023 00:00,26-06-2023 00:00,19.55,1.93,15.76,76.41,63.45,35.76,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
26-06-2023 00:00,27-06-2023 00:00,23.4,2.41,16,64.48,129.67,54.72,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
27-06-2023 00:00,28-06-2023 00:00,19.47,2.93,20.91,76.94,136.22,47.08,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
28-06-2023 00:00,29-06-2023 00:00,23.06,3.23,15.91,125.39,156.97,42.54,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
29-06-2023 00:00,30-06-2023 00:00,17.56,3.08,15.94,157.32,120.93,46.79,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
30-06-2023 00:00,01-07-2023 00:00,24.67,3.07,13.67,159.88,78.26,33.29,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
01-07-2023 00:00,02-07-2023 00:00,31,2.7,16.86,143.57,98.24,30.96,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
02-07-2023 00:00,03-07-2023 00:00,27.95,1.72,18.63,193.67,159.9,41.46,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
03-07-2023 00:00,04-07-2023 00:00,22.88,2.23,15.46,248.33,180.68,60.28,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
04-07-2023 00:00,05-07-2023 00:00,15.11,1.92,13.96,210.81,128.78,52.2,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
05-07-2023 00:00,06-07-2023 00:00,24.02,1.52,18.46,166.39,75.37,41.04,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
06-07-2023 00:00,07-07-2023 00:00,14.39,3.35,18.04,174.49,,33.34,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
07-07-2023 00:00,08-07-2023 00:00,12.4,1.54,16.19,186.59,80.15,33.56,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
08-07-2023 00:00,09-07-2023 00:00,20.66,1.81,17.93,186.76,56.48,31.47,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
09-07-2023 00:00,10-07-2023 00:00,16.68,1.32,16.12,105.74,44.81,28.75,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
10-07-2023 00:00,11-07-2023 00:00,28.64,1.61,22.63,114.56,52.49,32.78,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
11-07-2023 00:00,12-07-2023 00:00,17.6,1.9,19.54,106.33,100.53,34,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
12-07-2023 00:00,13-07-2023 00:00,18.92,3.36,18.05,74.14,110.35,28.48,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
13-07-2023 00:00,14-07-2023 00:00,16.01,3.29,17.08,62.37,96.33,27,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
14-07-2023 00:00,15-07-2023 00:00,,,,,,,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
15-07-2023 00:00,16-07-2023 00:00,,,,,,,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
16-07-2023 00:00,17-07-2023 00:00,,,,,,,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
17-07-2023 00:00,18-07-2023 00:00,,,,,,,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
18-07-2023 00:00,19-07-2023 00:00,,,,,,,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
19-07-2023 00:00,20-07-2023 00:00,,,,,,,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
20-07-2023 00:00,21-07-2023 00:00,10.24,2.6,16,80.8,122.65,42.22,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
21-07-2023 00:00,22-07-2023 00:00,13.6,3.22,17.39,68.12,184.75,57.35,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
22-07-2023 00:00,23-07-2023 00:00,6.49,0.91,19.56,39.03,94.69,21.44,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
23-07-2023 00:00,24-07-2023 00:00,9.34,1.65,14.66,83.1,79.08,31.18,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
24-07-2023 00:00,25-07-2023 00:00,8.42,1.57,13.22,61.99,72.7,26.02,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
25-07-2023 00:00,26-07-2023 00:00,9.01,1.16,17.1,60.12,82.75,34.7,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
26-07-2023 00:00,27-07-2023 00:00,14.63,2.56,14.33,76.58,65.53,32.79,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
27-07-2023 00:00,28-07-2023 00:00,19.87,,15.49,100.49,152.63,45.76,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
28-07-2023 00:00,29-07-2023 00:00,12.97,1.53,16.86,36.91,59.03,29.77,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
29-07-2023 00:00,30-07-2023 00:00,16.84,1.25,10.75,46.77,68.8,24.31,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
30-07-2023 00:00,31-07-2023 00:00,10.09,1.44,13.02,87.43,154.38,35.41,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
31-07-2023 00:00,31-07-2023 00:00,11.1,,14.2,64.2,364,62,Delhi,Delhi,"Anand Vihar, Delhi - DPCC"
01-08-2021 00:00,02-08-2021 00:00,5.43,0.66,5.47,13.68,64.87,30.12,Delhi,Delhi,"Alipur, Delhi - DPCC"
02-08-2021 00:00,03-08-2021 00:00,8.15,0.6,6.67,11.48,46.57,36.31,Delhi,Delhi,"Alipur, Delhi - DPCC"
03-08-2021 00:00,04-08-2021 00:00,14.54,0.57,5.07,8.67,38.86,26.15,Delhi,Delhi,"Alipur, Delhi - DPCC"
04-08-2021 00:00,05-08-2021 00:00,11.8,0.52,4.35,6.91,30.16,19.47,Delhi,Delhi,"Alipur, Delhi - DPCC"
05-08-2021 00:00,06-08-2021 00:00,11.5,0.72,4.42,9.78,43.41,28.19,Delhi,Delhi,"Alipur, Delhi - DPCC"
06-08-2021 00:00,07-08-2021 00:00,10.89,0.63,4.28,11.37,50.47,32.88,Delhi,Delhi,"Alipur, Delhi - DPCC"
07-08-2021 00:00,08-08-2021 00:00,7.41,0.67,5.14,15.53,54.41,35.73,Delhi,Delhi,"Alipur, Delhi - DPCC"
08-08-2021 00:00,09-08-2021 00:00,9.44,0.61,4.24,15.35,47.73,35.61,Delhi,Delhi,"Alipur, Delhi - DPCC"
09-08-2021 00:00,10-08-2021 00:00,11.36,0.81,5.36,21.3,68.42,48.94,Delhi,Delhi,"Alipur, Delhi - DPCC"
10-08-2021 00:00,11-08-2021 00:00,4.1,0.63,6.79,17.87,117.62,36.44,Delhi,Delhi,"Alipur, Delhi - DPCC"
11-08-2021 00:00,12-08-2021 00:00,13.38,0.55,5.76,15.78,122,32.25,Delhi,Delhi,"Alipur, Delhi - DPCC"
12-08-2021 00:00,13-08-2021 00:00,10.44,0.58,5.68,14.78,115.77,30.34,Delhi,Delhi,"Alipur, Delhi - DPCC"
13-08-2021 00:00,14-08-2021 00:00,12.16,0.58,5.73,13.83,105.53,31.1,Delhi,Delhi,"Alipur, Delhi - DPCC"
14-08-2021 00:00,15-08-2021 00:00,12.15,0.53,5.46,11.01,104.62,29.59,Delhi,Delhi,"Alipur, Delhi - DPCC"
15-08-2021 00:00,16-08-2021 00:00,12.49,0.53,5.41,12.11,112.79,31.75,Delhi,Delhi,"Alipur, Delhi - DPCC"
16-08-2021 00:00,17-08-2021 00:00,12.81,0.58,4.68,11.96,120.28,35.33,Delhi,Delhi,"Alipur, Delhi - DPCC"
17-08-2021 00:00,18-08-2021 00:00,14.81,0.69,5.07,15.34,154.52,52.81,Delhi,Delhi,"Alipur, Delhi - DPCC"
18-08-2021 00:00,19-08-2021 00:00,21.41,0.78,5.83,20.65,172.35,68,Delhi,Delhi,"Alipur, Delhi - DPCC"
19-08-2021 00:00,20-08-2021 00:00,21.4,0.77,3.99,16.98,139.18,76.62,Delhi,Delhi,"Alipur, Delhi - DPCC"
20-08-2021 00:00,21-08-2021 00:00,12.28,0.67,5.95,15.07,65.22,42.29,Delhi,Delhi,"Alipur, Delhi - DPCC"
21-08-2021 00:00,22-08-2021 00:00,8.32,0.68,6.31,6.94,26.11,22.33,Delhi,Delhi,"Alipur, Delhi - DPCC"
22-08-2021 00:00,23-08-2021 00:00,12.21,0.71,6.87,12.6,49.13,38.74,Delhi,Delhi,"Alipur, Delhi - DPCC"
23-08-2021 00:00,24-08-2021 00:00,18.69,0.65,4.83,13.22,53.55,34.24,Delhi,Delhi,"Alipur, Delhi - DPCC"
24-08-2021 00:00,25-08-2021 00:00,8.64,0.79,5.61,16.36,75.26,44.05,Delhi,Delhi,"Alipur, Delhi - DPCC"
25-08-2021 00:00,26-08-2021 00:00,10.32,0.62,5.17,18.35,118.1,35.88,Delhi,Delhi,"Alipur, Delhi - DPCC"
26-08-2021 00:00,27-08-2021 00:00,10.1,0.6,4.48,13.22,127.35,28.17,Delhi,Delhi,"Alipur, Delhi - DPCC"
27-08-2021 00:00,28-08-2021 00:00,11.22,0.62,4.98,13.79,152.93,38.2,Delhi,Delhi,"Alipur, Delhi - DPCC"
28-08-2021 00:00,29-08-2021 00:00,19.08,0.69,4.83,17.05,126.48,47.89,Delhi,Delhi,"Alipur, Delhi - DPCC"
29-08-2021 00:00,30-08-2021 00:00,19.07,0.68,5.78,11.67,110.58,53.69,Delhi,Delhi,"Alipur, Delhi - DPCC"
30-08-2021 00:00,31-08-2021 00:00,13.94,0.58,5.97,8.03,38.24,22.32,Delhi,Delhi,"Alipur, Delhi - DPCC"
31-08-2021 00:00,01-09-2021 00:00,5.82,0.68,6.27,10.03,26.51,17.34,Delhi,Delhi,"Alipur, Delhi - DPCC"
01-09-2021 00:00,02-09-2021 00:00,5.32,0.63,6.35,8.48,19.37,17.84,Delhi,Delhi,"Alipur, Delhi - DPCC"
02-09-2021 00:00,03-09-2021 00:00,9.91,0.69,5.97,12.09,26.3,18,Delhi,Delhi,"Alipur, Delhi - DPCC"
03-09-2021 00:00,04-09-2021 00:00,21.87,0.69,5.25,9.43,39.66,23,Delhi,Delhi,"Alipur, Delhi - DPCC"
04-09-2021 00:00,05-09-2021 00:00,18.26,0.79,5.16,14.34,32.92,23.35,Delhi,Delhi,"Alipur, Delhi - DPCC"
05-09-2021 00:00,06-09-2021 00:00,26.11,0.98,6,23.48,86.71,58.1,Delhi,Delhi,"Alipur, Delhi - DPCC"
06-09-2021 00:00,07-09-2021 00:00,15.2,0.77,5.47,14.01,68.84,49.63,Delhi,Delhi,"Alipur, Delhi - DPCC"
07-09-2021 00:00,08-09-2021 00:00,8.99,0.66,4.67,10.01,58.69,40.86,Delhi,Delhi,"Alipur, Delhi - DPCC"
08-09-2021 00:00,09-09-2021 00:00,11.33,0.59,4.99,9.21,38.75,19.88,Delhi,Delhi,"Alipur, Delhi - DPCC"
09-09-2021 00:00,10-09-2021 00:00,10.8,0.69,5.71,11.81,51.95,28.85,Delhi,Delhi,"Alipur, Delhi - DPCC"
10-09-2021 00:00,11-09-2021 00:00,13.98,0.62,6.14,9.43,48,28.79,Delhi,Delhi,"Alipur, Delhi - DPCC"
11-09-2021 00:00,12-09-2021 00:00,11.6,0.71,5.2,9.64,27.91,13.31,Delhi,Delhi,"Alipur, Delhi - DPCC"
12-09-2021 00:00,13-09-2021 00:00,16.92,0.69,6.13,12.38,40.57,25.83,Delhi,Delhi,"Alipur, Delhi - DPCC"
13-09-2021 00:00,14-09-2021 00:00,10.29,0.65,5.07,9.5,39.15,24.66,Delhi,Delhi,"Alipur, Delhi - DPCC"
14-09-2021 00:00,15-09-2021 00:00,8.1,0.66,6.46,7.8,40.37,21.88,Delhi,Delhi,"Alipur, Delhi - DPCC"
15-09-2021 00:00,16-09-2021 00:00,13.73,0.69,6.17,11.66,56.85,20.25,Delhi,Delhi,"Alipur, Delhi - DPCC"
16-09-2021 00:00,17-09-2021 00:00,6.12,0.73,6.62,16.18,89.05,37.55,Delhi,Delhi,"Alipur, Delhi - DPCC"
17-09-2021 00:00,18-09-2021 00:00,8.95,0.62,5.69,7.13,26.39,16.83,Delhi,Delhi,"Alipur, Delhi - DPCC"
18-09-2021 00:00,19-09-2021 00:00,13.69,0.65,5.04,7.23,39,25.07,Delhi,Delhi,"Alipur, Delhi - DPCC"
19-09-2021 00:00,20-09-2021 00:00,13.46,0.68,5.52,12.79,59,32.42,Delhi,Delhi,"Alipur, Delhi - DPCC"
20-09-2021 00:00,21-09-2021 00:00,18.85,0.76,5.53,15.04,69.33,38.75,Delhi,Delhi,"Alipur, Delhi - DPCC"
21-09-2021 00:00,22-09-2021 00:00,16.98,0.74,6.07,16.15,76.87,43.09,Delhi,Delhi,"Alipur, Delhi - DPCC"
22-09-2021 00:00,23-09-2021 00:00,16.68,0.65,4.95,10.62,37.76,23.57,Delhi,Delhi,"Alipur, Delhi - DPCC"
23-09-2021 00:00,24-09-2021 00:00,19.7,0.65,4.8,9.35,54.09,25.78,Delhi,Delhi,"Alipur, Delhi - DPCC"
24-09-2021 00:00,25-09-2021 00:00,10.77,0.64,5.67,8.97,29.71,18.57,Delhi,Delhi,"Alipur, Delhi - DPCC"
25-09-2021 00:00,26-09-2021 00:00,13.74,0.58,5.4,6.36,32.06,20.1,Delhi,Delhi,"Alipur, Delhi - DPCC"
26-09-2021 00:00,27-09-2021 00:00,16.22,0.64,5.6,8.19,40.61,27.87,Delhi,Delhi,"Alipur, Delhi - DPCC"
27-09-2021 00:00,28-09-2021 00:00,18.56,0.74,6.77,14.27,85.54,51.33,Delhi,Delhi,"Alipur, Delhi - DPCC"
28-09-2021 00:00,29-09-2021 00:00,17.83,0.7,5.87,10.29,67.58,39.58,Delhi,Delhi,"Alipur, Delhi - DPCC"
29-09-2021 00:00,30-09-2021 00:00,14.67,0.71,7.6,12.71,62,33.88,Delhi,Delhi,"Alipur, Delhi - DPCC"
30-09-2021 00:00,01-10-2021 00:00,20.58,0.81,5.02,20.24,103.75,48.29,Delhi,Delhi,"Alipur, Delhi - DPCC"
01-10-2021 00:00,02-10-2021 00:00,20.09,0.95,5.07,21.42,137.67,61.42,Delhi,Delhi,"Alipur, Delhi - DPCC"
02-10-2021 00:00,03-10-2021 00:00,13.98,0.83,4.78,14.4,115.69,66.87,Delhi,Delhi,"Alipur, Delhi - DPCC"
03-10-2021 00:00,04-10-2021 00:00,12.16,0.71,6.28,17.27,100.67,45.95,Delhi,Delhi,"Alipur, Delhi - DPCC"
04-10-2021 00:00,05-10-2021 00:00,9.64,0.66,5.22,13.06,104.17,35.04,Delhi,Delhi,"Alipur, Delhi - DPCC"
05-10-2021 00:00,06-10-2021 00:00,23.01,0.68,5.46,14.47,87.42,34.99,Delhi,Delhi,"Alipur, Delhi - DPCC"
06-10-2021 00:00,07-10-2021 00:00,20.32,0.7,7.58,14.2,101.19,47.28,Delhi,Delhi,"Alipur, Delhi - DPCC"
07-10-2021 00:00,08-10-2021 00:00,25.06,0.78,6.46,21.08,135.06,62.06,Delhi,Delhi,"Alipur, Delhi - DPCC"
08-10-2021 00:00,09-10-2021 00:00,26.75,0.89,6.4,27.16,184.79,73.27,Delhi,Delhi,"Alipur, Delhi - DPCC"
09-10-2021 00:00,10-10-2021 00:00,22.15,0.9,8.19,28.63,200.34,87.41,Delhi,Delhi,"Alipur, Delhi - DPCC"
10-10-2021 00:00,11-10-2021 00:00,20.81,0.96,7.02,25.09,182.81,78.94,Delhi,Delhi,"Alipur, Delhi - DPCC"
11-10-2021 00:00,12-10-2021 00:00,16.8,1,7.92,22.81,194.93,81.24,Delhi,Delhi,"Alipur, Delhi - DPCC"
12-10-2021 00:00,13-10-2021 00:00,20.33,0.94,7.03,25.25,202.18,77.85,Delhi,Delhi,"Alipur, Delhi - DPCC"
13-10-2021 00:00,14-10-2021 00:00,28.34,0.84,8.47,27.94,233.07,101.32,Delhi,Delhi,"Alipur, Delhi - DPCC"
14-10-2021 00:00,15-10-2021 00:00,32.66,0.78,7.33,27.37,192.71,75.08,Delhi,Delhi,"Alipur, Delhi - DPCC"
15-10-2021 00:00,16-10-2021 00:00,34.52,1,8.43,31.83,180.88,91.67,Delhi,Delhi,"Alipur, Delhi - DPCC"
16-10-2021 00:00,17-10-2021 00:00,29.54,1.3,10.46,41.28,297.62,168.38,Delhi,Delhi,"Alipur, Delhi - DPCC"
17-10-2021 00:00,18-10-2021 00:00,10.25,0.89,5.62,16.85,152.65,134.25,Delhi,Delhi,"Alipur, Delhi - DPCC"
18-10-2021 00:00,19-10-2021 00:00,15.35,0.66,4.79,9.52,33.81,12.58,Delhi,Delhi,"Alipur, Delhi - DPCC"
19-10-2021 00:00,20-10-2021 00:00,21.07,0.74,5.81,18.08,93.5,54.64,Delhi,Delhi,"Alipur, Delhi - DPCC"
20-10-2021 00:00,21-10-2021 00:00,26.72,0.94,6.56,32.49,207.42,110.43,Delhi,Delhi,"Alipur, Delhi - DPCC"
21-10-2021 00:00,22-10-2021 00:00,22.49,0.84,7.27,34.87,232.81,85.32,Delhi,Delhi,"Alipur, Delhi - DPCC"
22-10-2021 00:00,23-10-2021 00:00,20.87,0.73,8.37,25.96,159.2,65.12,Delhi,Delhi,"Alipur, Delhi - DPCC"
23-10-2021 00:00,24-10-2021 00:00,22.27,0.93,7.14,35.56,175.75,85.28,Delhi,Delhi,"Alipur, Delhi - DPCC"
24-10-2021 00:00,25-10-2021 00:00,26.89,0.91,6.74,25.8,159.99,90.38,Delhi,Delhi,"Alipur, Delhi - DPCC"
25-10-2021 00:00,26-10-2021 00:00,25.5,0.7,7.35,22.88,83.71,39.33,Delhi,Delhi,"Alipur, Delhi - DPCC"
26-10-2021 00:00,27-10-2021 00:00,23.35,0.83,6.83,31.67,159.94,65.8,Delhi,Delhi,"Alipur, Delhi - DPCC"
27-10-2021 00:00,28-10-2021 00:00,26.73,0.89,7.86,37.81,259.32,118.96,Delhi,Delhi,"Alipur, Delhi - DPCC"
28-10-2021 00:00,29-10-2021 00:00,25.3,1.1,8.69,42.36,283.8,147.71,Delhi,Delhi,"Alipur, Delhi - DPCC"
29-10-2021 00:00,30-10-2021 00:00,24.71,1.14,11.02,45.45,297.92,158.04,Delhi,Delhi,"Alipur, Delhi - DPCC"
30-10-2021 00:00,31-10-2021 00:00,27.25,0.92,10.13,38.58,248.58,133.83,Delhi,Delhi,"Alipur, Delhi - DPCC"
31-10-2021 00:00,01-11-2021 00:00,21.22,1.19,13,43.06,319.54,175.92,Delhi,Delhi,"Alipur, Delhi - DPCC"
01-11-2021 00:00,02-11-2021 00:00,24.29,1.39,13.84,50.46,336.74,176.21,Delhi,Delhi,"Alipur, Delhi - DPCC"
02-11-2021 00:00,03-11-2021 00:00,23.84,1.15,12.22,41.17,286.65,176.06,Delhi,Delhi,"Alipur, Delhi - DPCC"
03-11-2021 00:00,04-11-2021 00:00,27.2,1.41,12.63,48.07,332.83,229.4,Delhi,Delhi,"Alipur, Delhi - DPCC"
04-11-2021 00:00,05-11-2021 00:00,17.54,1.77,8.79,40.85,462.27,381.82,Delhi,Delhi,"Alipur, Delhi - DPCC"
05-11-2021 00:00,06-11-2021 00:00,14.57,1.74,8.72,35.98,475.21,419.16,Delhi,Delhi,"Alipur, Delhi - DPCC"
06-11-2021 00:00,07-11-2021 00:00,23.87,1.36,10.26,32.54,384.76,326.57,Delhi,Delhi,"Alipur, Delhi - DPCC"
07-11-2021 00:00,08-11-2021 00:00,22.82,1.37,12.41,44.05,426.08,347.96,Delhi,Delhi,"Alipur, Delhi - DPCC"
08-11-2021 00:00,09-11-2021 00:00,23.98,1.39,15.15,50.75,423.83,323.46,Delhi,Delhi,"Alipur, Delhi - DPCC"
09-11-2021 00:00,10-11-2021 00:00,19.63,1.67,19.81,63.46,511.97,369.05,Delhi,Delhi,"Alipur, Delhi - DPCC"
10-11-2021 00:00,11-11-2021 00:00,25.5,1.61,17.63,54.21,430.21,280.29,Delhi,Delhi,"Alipur, Delhi - DPCC"
11-11-2021 00:00,12-11-2021 00:00,,,,,563.33,298.33,Delhi,Delhi,"Alipur, Delhi - DPCC"
12-11-2021 00:00,13-11-2021 00:00,9.7,2.33,10.94,73.67,456.06,232.21,Delhi,Delhi,"Alipur, Delhi - DPCC"
13-11-2021 00:00,14-11-2021 00:00,21.01,1.81,11.02,54.49,437.65,283.71,Delhi,Delhi,"Alipur, Delhi - DPCC"
14-11-2021 00:00,15-11-2021 00:00,21.55,1.56,14.18,55.81,387.35,237.42,Delhi,Delhi,"Alipur, Delhi - DPCC"
15-11-2021 00:00,16-11-2021 00:00,20.27,1.7,12.87,61.24,416.99,270.74,Delhi,Delhi,"Alipur, Delhi - DPCC"
16-11-2021 00:00,17-11-2021 00:00,21.61,1.61,15.24,51.82,445.61,313.55,Delhi,Delhi,"Alipur, Delhi - DPCC"
17-11-2021 00:00,18-11-2021 00:00,19.9,1.65,11.73,48.92,370.59,249.71,Delhi,Delhi,"Alipur, Delhi - DPCC"
18-11-2021 00:00,19-11-2021 00:00,19.9,1.8,18.45,60.63,384.52,240.98,Delhi,Delhi,"Alipur, Delhi - DPCC"
19-11-2021 00:00,20-11-2021 00:00,19.94,1.7,15.46,61.95,389.98,262.62,Delhi,Delhi,"Alipur, Delhi - DPCC"
20-11-2021 00:00,21-11-2021 00:00,24.76,1.44,16.41,47.26,387.78,272.03,Delhi,Delhi,"Alipur, Delhi - DPCC"
21-11-2021 00:00,22-11-2021 00:00,26.79,1.27,13.89,38.56,262.42,167.42,Delhi,Delhi,"Alipur, Delhi - DPCC"
22-11-2021 00:00,23-11-2021 00:00,28.08,0.92,12.96,27.39,266.62,146.88,Delhi,Delhi,"Alipur, Delhi - DPCC"
